sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad),nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
24,circle_xy,False,12.5,0.02,60,10,True,624.0,2.3736224842388136,16.14359500061255,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7147867316465175,0.583003550894694,-0.1084274344535143,0.344789752151689,-0.7013470647040002,0.7025172970858985,-0.011848570658319074,0.40623671947445583,-0.43711884674266205,0.09714513008591276,-0.10609406143948036,0.11955866531187806,342.7566629468606,339.4483692851796,341.90520390760037,339.49999894108277,342.3819236017591,338.2773515671767,342.72749706106777,337.9046445573008,True,3.3002566001960076,3.878198169684125,-0.8176613031586429,0.7907449799947407,-0.10878475677665177,0.47479935536255313,-0.7637606400803667,0.7540376680809361,-0.0919187905419584,0.5006912285509162,-0.8662301580105947,0.8865001719660762,-0.1257710045784831,0.4121674470824785,336.02404533701696,333.15405295528154,342.72721544304346,333.0041377060463,338.3601795114421,333.28566806037895,341.12769902180844,333.99469431853504,9.5,10.0,2.75648739243762,64.77691543837852,60.06627345798578,65.78206719964028,61.2274704956542,64.99373573004999,62.081511446460865,65.71195583103511,59.399520336886276
25,circle_xy,False,13.75,0.02,60,10,True,687.0,0.4847195993062763,15.085220101289451,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18044819120430367,0.3125606208188002,0.028030281922096546,0.1333645682296361,-0.7001937947053664,0.27303924550371106,-0.011581004421084007,0.1926917287348716,-0.09157843510208757,0.16872952341835057,0.016689811865875093,0.0385514277980439,263.7665831931575,265.8107176595515,263.19601135493076,265.63880761624506,263.52154644629536,266.43395235027987,264.1650265319031,266.54124159453835,True,3.875030199647881,0.48194812919170643,-0.1857207814111502,0.33179658784387556,0.02722097274083028,0.13502654471032693,-0.6800039920469761,0.28009863559348397,-0.009727564394335659,0.1932763663344945,-0.10814649722480521,0.08867403975948925,0.021510837215393618,0.029002392485000836,263.1181699695732,262.95722750715413,261.73997351639844,262.6390895569291,262.7330955179109,263.7804325325307,263.4262514581809,263.7609331305742,5.0,11.0,0.12251265346351332,3.5926531713308862,3.482450988813425,3.441122200101459,3.3384495468340507,3.393198020204495,3.308382553074005,3.45756297588967,3.4731069362975044
26,circle_xy,False,13.75,0.02,60,10,True,687.0,0.57000296042776,14.668397801113315,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3411173243256015,0.19665059379442382,-0.03177644045360672,0.14741853684742445,-0.31155663686252993,0.700068604085578,0.013766028100325779,0.20758512759951456,-0.09160357770265877,0.19435512884181413,0.02013704344301649,0.04408000375209135,269.88601363755845,272.99083194305285,270.503584136755,273.1423635679841,270.1776248299523,272.4534533231333,269.62148294998093,272.24901005764264,True,4.494138100708369,0.6305809058367747,-0.37725374458316974,0.28567718062555303,-0.03201348195590398,0.15361999917998226,-0.4529288682026267,0.6999263469663765,0.016002691572717248,0.21565914401239064,-0.09927169848138494,0.24093096384385224,0.03785732993284739,0.05855819402586936,271.95200353627956,276.0337968391827,272.9364435537212,276.1488155252223,273.8405194101118,276.11581663029153,270.8841504481858,275.5690991799835,5.5,11.0,0.16851679066074637,2.9675664985620567,2.9122687534799345,3.156329904695096,2.9176913474999995,3.2095645565518236,3.0522615895500937,3.183141513295621,3.0419892383506433
27,circle_xy,False,13.75,0.02,60,10,True,687.0,0.66326932134631,14.768684500246309,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.36930626720544824,0.21323695345444482,-0.036123506461925775,0.1621363376597947,-0.35020778923235624,0.7002193475327002,0.01621237447112747,0.2222073818184612,-0.09014810605229377,0.2218546157193472,0.024022026904489777,0.04990200646918734,276.3580272589382,279.60124520625163,276.9089428034537,279.79190558342606,276.70064927210313,279.2071452200619,276.180722177678,278.9670948919915,True,4.103787699015811,0.7459319289433272,-0.4097822513419483,0.3291807389842401,-0.035964935205260964,0.17104891140727138,-0.5330510435968059,0.7052944829367185,0.018244602967149193,0.2351288987250014,-0.10406723014967369,0.26746980822549943,0.04475691283625394,0.06425955368863703,280.23578518042416,285.2028768026653,282.08133070917853,284.99544514264613,282.1353104716389,285.1443715466217,279.79738035676047,284.32245244156616,6.0,11.0,0.20203308150606605,4.591870841606284,4.596637047937247,4.81045631014257,4.684873348075837,5.031009411287344,4.86150061551708,4.942771913408408,4.771153026712863
28,circle_xy,False,13.75,0.02,60,10,True,687.0,0.7649611048724971,14.457096100144554,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.23104689821274987,0.40053295933679495,0.04097764611007733,0.17693252220858569,-0.7003094108479271,0.38989211653833955,-0.018645323950484266,0.23613353718393382,-0.08868628302262276,0.24443945387692825,0.027891334426270568,0.05473017655617601,283.02492673048044,285.64201068251066,282.4946531809289,285.4031144019254,282.6838942523807,285.9886211691466,283.2186930722902,286.17949274078575,True,3.5166393006802537,0.7863419257091825,-0.25266055766970336,0.4416007795083243,0.03618050582791253,0.17738063606827978,-0.6960957106071441,0.38450098036648356,-0.015089273873416912,0.23720465745585465,-0.11142072748396892,0.1317791149786617,0.03822414480817628,0.040243548204588066,284.9169460202315,285.6044122656691,284.7066221520008,285.90689885315714,284.36279193495517,286.56939869934405,285.7988550362712,286.96508144849105,6.5,11.0,0.20483761137326292,6.384693416352592,6.365780059153504,6.300126900151394,5.996074697627402,6.132608602734113,6.098881767542319,6.334413287126643,6.381861183548256
29,circle_xy,False,13.75,0.02,60,10,True,687.0,0.8780266453561282,14.497751900285948,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4334532219040279,0.25488762722869424,-0.04638686843638768,0.19151257037114772,-0.44496195816431205,0.7004505985853724,0.02074547887651035,0.25054145371666287,-0.08771593770828409,0.26632394565876283,0.03265451157376326,0.05902544288042442,289.44192679745754,292.83711620038895,289.93537065918696,293.0174925098518,289.7691245033234,292.51886503379205,289.2754115212552,292.2902055925904,True,5.11154520069249,1.0321105440191263,-0.48292796522712544,0.40510143113528363,-0.04142160006581612,0.2105272519062472,-0.6579967397785521,0.7150455965959699,0.01947707552344777,0.27728205001360434,-0.11281070137251527,0.30044939131607895,0.05507628501469184,0.0752946800664472,296.3290561628639,302.65897614170166,299.81086051644735,301.6923992428954,298.2217089534496,301.2266362662403,297.195334320498,300.95879707607224,7.0,11.0,0.34290156496349633,11.669380763563115,11.979927952454453,12.030853877339764,12.551502008772083,12.408430515972391,12.513033541678107,12.224219250425273,12.1834149443674
30,circle_xy,False,13.75,0.02,60,10,True,687.0,1.006054822668983,15.525452100497205,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2871220434729607,0.4635958969072455,0.05263936754380571,0.20634717036701036,-0.5132743301321873,0.7005788886830261,0.022402464608505,0.2664666379536464,-0.2898823671039032,0.08693310156159965,-0.038641582177857764,0.06394765726100661,300.1982410484268,297.0910829649081,300.35828159495867,296.87143368959283,299.95808232664547,296.5474485994608,299.79782979295896,296.7754858700066,True,4.29480339953443,1.164590904496376,-0.40846125274580497,0.5455651106133943,0.06619136014378643,0.23857219149270964,-0.683920382399582,0.7203943315437793,0.031168774809307253,0.2841460498686611,-0.39226100706319456,0.11943166039397665,-0.059127956241480546,0.10895290259074376,308.03802269409977,302.710987082564,307.7961131676509,303.4124057108599,308.6809583756685,303.75874804328544,304.414804715504,304.93935341883105,7.5,11.0,0.31901124209029863,8.518352380795214,9.484367623902397,8.727861564609242,9.193761988589785,8.192264527701786,8.779734830793283,8.787257702006295,9.101699697189826
31,circle_xy,False,13.75,0.02,60,10,True,687.0,1.1467653586201416,14.81968889926793,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.49408596210505856,0.34273290643638843,-0.05947110501134914,0.22184260467723566,-0.7007077372079925,0.582089456159717,-0.023310046659643976,0.2830851796764736,-0.3092973353765963,0.08647690735813325,-0.04533087291862506,0.06896995472821041,307.0925805678205,303.618698314419,307.0528628683758,303.9007930019135,307.37318201338275,304.07518147554725,307.4128520357834,303.8411355040361,True,4.454381800198462,1.3117935527587004,-0.7339430303608315,0.399892206621071,-0.06834533931434902,0.26424808072103356,-0.6995702146289537,0.6430065280325659,-0.01126541801563958,0.30656191914801767,-0.32847976765100506,0.0877046710513361,-0.07248795282952483,0.10168144974439228,305.93473814196176,303.1296353090731,308.2660915890623,302.74427343149017,305.9240488327293,305.2712242714704,307.32610772040545,305.7995745779136,8.0,11.0,0.4016818782754997,19.30094178035071,19.228174586169658,20.327221991016703,20.37523954542351,20.283948132034794,20.278609359975253,20.018612191413048,19.049755521944597
32,circle_xy,False,13.75,0.02,60,10,True,687.0,1.3050362413448473,16.654908398748375,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5251659525154887,0.4166914804211421,-0.06717837645286921,0.23909511688335802,-0.6560320995431359,0.7007956505668685,0.023504355744692847,0.3010214228641472,-0.08649319595161495,0.32423022396505347,0.05295732395073261,0.07509298674025476,310.8666272430091,314.49430431745276,311.0836895249879,314.6532469787167,311.18986342521873,314.55546810123576,310.98283108532075,314.34970633026376,True,4.903697499539703,1.7159163306203062,-0.5782618561003018,0.6792933082059225,-0.04329688710993222,0.3008275098107228,-0.7072684751424679,0.7288198354006074,0.01053587236618286,0.3445048775876006,-0.13058572793889028,0.3576604490393403,0.05347296797196842,0.11332271349014557,314.75794727186275,321.1105093397784,319.3997473838381,319.8424175424961,316.7185733585149,320.45675940598755,316.5318325272735,320.1791805613455,8.5,11.0,0.8926176283000832,34.95017290763821,34.86841086356841,34.78265665565299,35.77092142401237,34.49189830661921,35.40855267389732,35.499754538219065,35.16081966338588
33,circle_xy,False,13.75,0.02,60,10,True,687.0,1.4827138387637537,15.395771099138074,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4993194722910565,0.5567210503233913,0.07501246379726259,0.2602033361063319,-0.7008840012093283,0.7000478006130915,-0.023504608399958583,0.3190055547755637,-0.08669515805392486,0.3342319943023908,0.06074713612759106,0.08256659957940397,318.3841819690683,321.8763146667901,318.3004032806503,321.70506352545505,318.13934232608426,321.7486108654508,318.22316840808645,321.8323079353,True,3.476799899537582,1.4713649371892286,-0.38501697966476106,0.6362546349167935,0.05558471999879827,0.25452967938244864,-0.6960119749894585,0.5655639715918345,-0.02519378184820551,0.3101686845494623,-0.10189252135825483,0.1729198354973687,0.05738684193236134,0.06229133815763195,320.1318940872661,317.56535861774233,323.5313816189579,320.7279860573543,318.1272436840707,322.30638787587543,321.4512025895719,321.6686261525771,9.0,11.0,0.5352874204524645,20.093939068638598,20.81349221590091,20.028472010594594,19.894831576211995,19.361253312980292,19.976959313795547,20.06439304998411,20.341884422984293
34,circle_xy,False,13.75,0.02,60,10,True,687.0,1.6854330043902184,18.54836260038428,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5981443208384918,0.588650803542204,0.08226979576586119,0.28826627171215774,-0.7009576364107286,0.700423637572682,-0.023850778224073565,0.3376773813450449,-0.08711156593221,0.33905631579029116,0.06933202741153437,0.09296735072646072,325.67976050885255,329.23355131530366,325.7661475810608,329.13676286985805,325.5414263835772,329.0787415502252,325.45497497039594,329.093106400979,True,3.111848299158737,1.6353676350854318,-0.4031482861225935,0.6692295649855595,0.05678771591164352,0.26973689323214967,-0.6998928196156324,0.6257496017752389,-0.026686531480566933,0.3274760186744052,-0.10005710740427821,0.16510067409762086,0.055584717772490896,0.06387532185144262,323.5201470962243,322.3966395353274,328.44018218725984,325.30608526482774,322.33666786544177,326.7862662155183,326.111148951286,326.49293366270126,9.5,11.0,0.674476005420816,25.15594459411074,25.996609033752897,24.911820976381243,25.02452705166195,24.34323839657158,24.941712678218533,24.729510814915447,25.232225205497674
35,circle_xy,False,15.0,0.02,60,10,True,749.0,0.40624476747761246,15.481232501275372,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.15337578387575684,0.2667825136230954,0.022700435035695913,0.11227834952034385,-0.6935403255803974,0.24831489039869659,-0.009132463848147577,0.17107474330473327,-0.08133490212080131,0.13405616169708728,0.011299639221230118,0.029770623677208105,259.1028148259746,260.85691779319484,258.64599484325373,260.79993498584685,259.02165772020805,261.55307972677554,259.5665432194465,261.54324284170536,True,4.789237399527337,0.39980910444320766,-0.2095426021000457,0.2816144273414312,0.022234798568999715,0.1159542294593967,-0.6632712605271784,0.23900917783760312,-0.007430812916783339,0.17052703104243852,-0.09781940267600778,0.0559495325305876,0.01604410522529129,0.02265863703686009,258.0879733264086,257.5088175282366,256.80449603127596,257.1026979022012,257.66730905469547,258.46897664976836,258.17531005321365,258.6106089793918,5.0,12.0,0.11441714291352686,3.3412258599860842,3.0688692715070074,3.0840097294958153,2.998691095009682,3.054821818821231,3.0441319312532125,3.1444249457023887,3.178660219519701
36,circle_xy,False,15.0,0.02,60,10,True,749.0,0.47174358840152714,16.76819179940503,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2900607556964785,0.16855204149504,-0.02546413083856175,0.12390260632907601,-0.7001627094164947,0.26231325052877014,-0.01062253121424331,0.1836804307358118,-0.15570603043513967,0.0833624316550601,-0.013873271672751476,0.0342128148607759,266.3170171480109,263.7390026922373,265.887377148136,263.9040385964708,266.4833093369316,264.5671108517804,266.9908443866522,264.44722088559877,True,5.852416099864058,0.49452011568402887,-0.3008929795324074,0.20651505224746625,-0.029235805741800822,0.13586630348343806,-0.6838356475159064,0.23750098227079258,-0.011683988975700992,0.18221677502011416,-0.22577939557603105,0.053388744044148666,-0.025796120251167697,0.04992725407910669,264.6771513609145,261.9816320954669,263.31624077798585,261.352559832636,265.19640803455167,262.29092423460514,264.1933482275392,262.59237271540707,5.5,12.0,0.09320831269776012,2.7893554147550343,2.6263797893969656,2.8785057020750653,2.7883305537393044,3.2148309338513785,2.9538200498047895,3.0383622000459125,2.7684033062247773
37,circle_xy,False,15.0,0.02,60,10,True,749.0,0.5464152437017397,16.096789200149942,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3149882712454204,0.18401173003342655,-0.028536925372894303,0.13589826090025225,-0.7000611545919477,0.29787827541429607,-0.012488274121406325,0.19686345408876468,-0.17631219783673882,0.08355753382141556,-0.01644910760507596,0.03854717831229214,272.4420803362835,269.7045634371292,272.06664131336464,269.89119905369404,272.6422759244335,270.50587881853164,273.09908638272043,270.3623593646101,True,3.6297569001326337,0.5771043165673978,-0.3294234893314149,0.21769124312966465,-0.03355404773312444,0.15093051553191397,-0.6988170478485785,0.27993677549163587,-0.012752696126522281,0.19581243851153385,-0.24223706401612363,0.061961037581327184,-0.030125848949107165,0.054877271422391495,270.26801796159367,267.74608587909773,269.23008940418777,266.8569326209363,270.9275028836014,268.0154926444936,269.59885382154846,268.6129778805009,6.0,12.0,0.11453910746756939,3.5274559009740556,3.5160669973924805,3.7794364619723364,3.6843794234685086,4.103937180049624,3.808974365156136,3.836000711562391,3.59959446219134
38,circle_xy,False,15.0,0.02,60,10,True,749.0,0.6261714731832767,16.325700399640482,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1999858292922949,0.3386775743691064,0.03202481565852988,0.1483887457182565,-0.7002025473533844,0.33248100471021247,-0.014480850714088993,0.2094460694435581,-0.08244132740476616,0.198118457650295,0.019368510089124474,0.04299036270279595,276.0389090721288,278.28987413691334,275.5524245468469,278.1183163940222,275.7942817419884,278.78636944726355,276.3371981899238,278.90661515922704,True,3.540199399110861,0.6388663277064028,-0.2539288978666434,0.37378499212727234,0.029132255691235703,0.14994268707120342,-0.6987361945785682,0.32985974609973057,-0.011392237688009574,0.21030376520188973,-0.10671595188386174,0.0958106157068838,0.029777515515363482,0.03243392825673867,276.39271180236034,276.3318414239815,275.33541563042587,276.3805045158697,275.86281106125034,277.3331271424604,276.5272980992458,277.5058228756007,6.5,12.0,0.1685923920751185,4.640130268138306,4.495763710217533,4.535704327011757,4.249938186510426,4.477294833509587,4.40036165132533,4.607279016563209,4.6171438489882455
39,circle_xy,False,15.0,0.02,60,10,True,749.0,0.712242517988914,19.94515970017528,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.21684580285634136,0.3645881621052084,0.03595080794641084,0.16124521252580687,-0.7002806440232129,0.3664932591403542,-0.01661811181354251,0.22138371109984936,-0.08109200822424054,0.21559947130438914,0.022144370359985194,0.04659221966730392,281.68149085692085,284.0638286734366,281.26592353904084,283.8923036771164,281.436836054556,284.4338104376702,281.90361796726404,284.55539589292806,True,5.231743799522519,0.7352104857665859,-0.26262770489153237,0.40840840808748213,0.03141700363512581,0.16255611410867832,-0.6962536815002589,0.3551039060667494,-0.01275526989864025,0.22303331798217502,-0.10470830835643313,0.09732260839472841,0.033957068811471286,0.0349436303616105,283.74220283581445,284.00986921397896,282.9543255893038,284.0101785698651,283.1807435663055,284.84971316207935,284.1456074440263,285.2776486168231,7.0,12.0,0.20465747483988866,6.347847684028628,6.224942638052971,6.2165450981782655,5.876198760925431,6.086518913860933,6.080419749905083,6.33881892410435,6.37886813726799
